id	text	timestamp	location
227	q juiz filho de uma vagabunda maldita, se fosse no james harden um negocio desses o marcador era expulso do jogo e ainda levava multa	2018-03-20 00:34:39	None
228	James Harden would’ve got that call	2018-03-20 00:34:41	None
229	Refs woulda blew the whistle so fast if that was James harden	2018-03-20 00:34:45	None
230	James harden gets that call 🤷🏻‍♂️	2018-03-20 00:34:48	None
231	James Harden would have got both of those calls #CavsBucks	2018-03-20 00:34:48	None
232	Lebron couldn’t get the James harden call hahahah Jesus this league don’t give a shit about it’s best player 🤣	2018-03-20 00:34:53	None
233	Se fosse James Harden o cara nem precisava encostar no cara q seria falta	2018-03-20 00:34:59	None
234	Of course that’s a no call. James Harden would’ve drawn a flagrant 2	2018-03-20 00:35:00	None
235	How James Harden get that call but Bron don’t !!!??	2018-03-20 00:35:01	None
236	@MZavagno11 That's a flagrant 3 foul for James harden	2018-03-20 00:35:03	None
237	WATCH OUT!@HoustonRockets assignee @lifeofnanu_32 throws down the jam WITH AUTHORITY for the @RGVVipers! https://t.co/vhifrZsPJM	2018-03-20 00:35:06	None
238	Dawg!!! If James harden would of made that exact play they would of called the foul for his ass!	2018-03-20 00:35:06	None
239	The Mercers and Parscale are on my #TrumpRussia Indictment List #CambridgeAnalytica (so is Alexander Nix) https://t.co/leta8LRHcB	2018-03-20 00:35:12	None
240	not hating but James Harden get that calll everytime ... BSHIT!	2018-03-20 00:35:15	None
241	James Harden gets that call all the time, what's different between him &amp; LeBron?	2018-03-20 00:35:16	None
242	James Harden gets those bullshit calls all day long. Of course LeBron doesn’t.	2018-03-20 00:35:16	None
243	Lol if that was @JHarden13 they would have called that all day. @KingJames keep grinding.	2018-03-20 00:35:19	None
244	Do the @HoustonRockets have what it takes to win an NBA Championship?#GameTime https://t.co/6dvrWOIgDN	2018-03-20 00:35:22	None
245	Only James Harden will get that call LeBron #Cavaliers	2018-03-20 00:35:23	None
246	Who does @KingJames think he is..? James Harden? The Beard is the only one who gets those calls	2018-03-20 00:35:23	None
247	James Harden or Steph Curry are shooting free throws on that 100% of the time	2018-03-20 00:35:28	None
248	James harden Steph curry and them get that pump fake foul call from behind the 3 everytime why doesn’t lebron get it smh	2018-03-20 00:35:29	None
249	Just don't understand why @KingJames doesn't get calls like other Superstars, especially like James Harden	2018-03-20 00:35:30	None
250	@NBA your horrible refs would’ve gave James Harden that foul though. Show some respect to LeBron.	2018-03-20 00:35:33	None
251	Lebron trying to show he could play on the #Rockets #Cavs #AllForOne #MILvsCLE	2018-03-20 00:35:37	None
252	Yessir https://t.co/oyltfgTCYi	2018-03-20 00:35:45	None
253	@WarMachine2013 What about the games featured Corliss Williamson, Scotty Thurman, Pat Bradley, Kareem Reid, and Joe Johnson	2018-03-20 00:35:46	None
254	Its sickening at this point https://t.co/6nQlUr5r4t	2018-03-20 00:35:54	None
255	@NBATV @HoustonRockets https://t.co/h3KJfu6Ehh	2018-03-20 00:35:55	None
256	Les même actions sur James harden c est des lancers francs et un café pour s excuse.  Seum	2018-03-20 00:36:02	None
257	Come on man give Lebron his fouls. James Harden get that same fucking call.	2018-03-20 00:36:02	None
258	@ShannonSharpe Because he’s not James Harden	2018-03-20 00:36:04	None
259	Come on man give Lebron his fouls. James Harden get that same fucking call.	2018-03-20 00:36:02	None
260	Thinking about last season and because he didn’t win the MVP, James Harden’s season will be forgotten as an all time great season.	2018-03-20 00:36:09	None
261	@ShannonSharpe Because he’s not James Harden	2018-03-20 00:36:04	None
262	@ShannonSharpe Probably because he's not called James Harden	2018-03-20 00:36:18	None
263	Shhh don't be too loud Cee https://t.co/bKpyES5eeY	2018-03-20 00:36:25	None
264	James Harden gets fouls called when he shoots a three and throws his arms into the defender when the defender never… https://t.co/XEogvvXpkg	2018-03-20 00:36:26	None
265	WHAT A JOKE THATS JAMES HARDEN AND HE GOES TO THE LINE FOR SURE lebron isn’t reffed the same and it’s embarrassing	2018-03-20 00:36:32	None
266	@NBATV @HoustonRockets https://t.co/vMdRcEs9DS	2018-03-20 00:36:32	None
267	@2HeiMakesBeats you talking about the Clippers when Chris Paul was balling out on one leg? because if he never got… https://t.co/X9tdc54KRh	2018-03-20 00:36:44	None
268	James Harden &amp; Russell Westbrook Get Their Outfits Roasted By Shaq &amp; CWebb! | Inside the NBA https://t.co/2OkC1JqLQx https://t.co/WDoBq0PsqG	2018-03-20 00:36:44	None
269	James Harden &amp; Russell Westbrook Get Their Outfits Roasted By Shaq &amp; CWebb! | Inside the NBA https://t.co/qiXa0DQzF5 https://t.co/xTygwQkrSN	2018-03-20 00:36:47	None
270	James Harden &amp; Russell Westbrook Get Their Outfits Roasted By Shaq &amp; CWebb! | Inside the NBA https://t.co/1KO5zVYAqM https://t.co/iDMjfWAIbi	2018-03-20 00:36:49	None
271	💯 https://t.co/u10vSIH4Hd	2018-03-20 00:37:04	None
272	@getnickwright If that had been James Harden the refs woulda called it smh...	2018-03-20 00:37:05	None
273	Listen to Hoops N Brews #76: A.I. Didn't Have 60pt Triple Doubles #Rockets #NBA  https://t.co/Vp5jAGNkQv	2018-03-20 00:37:13	None
274	If that was James harden they would have called it as soon as he touched the ball🤦🏿‍♂️ https://t.co/n6FShG0cL4	2018-03-20 00:37:13	None
275	James harden woulda got that call	2018-03-20 00:37:14	None
276	I know I’m biased as hell but you can’t tell me LeBron James isn’t the run away MVP this year. Take him off the Cav… https://t.co/F3rqEQj4vy	2018-03-20 00:37:26	None
277	Ian Cole kinda looks like a Caucasian James Harden.	2018-03-20 00:37:27	None
278	Houston Rockets' Chris Paul vows to pay for Gerald Green's fine after altercation in Minnesota https://t.co/9QnZzJhaqy	2018-03-20 00:37:33	None
279	@balanacesta Bala, MVP vai ser James Harden. Mas olha, se eu fosse votar hoje, papai LeBrão teria o meu voto	2018-03-20 00:37:36	None
280	i traded james harden for khris middleton and clint capela in fantasy basketball and i’m still not mad	2018-03-20 00:37:39	None
281	@adamclanton @SInow @RohanNadkarni @HoustonRockets @trailblazers Pretty sure somewhere in the Portland explanation… https://t.co/2DmzlzrhGq	2018-03-20 00:37:47	None
282	@ShannonSharpe 🤷‍♂️ he’s Lebron JAMES, not JAMES Harden.	2018-03-20 00:37:57	None
283	@ShannonSharpe It's not JAMES HARDEN!!!	2018-03-20 00:38:12	None
284	@sevebell @HoustonRockets @sevebell Seems like fun! Did you have a wonderful time watching the match?	2018-03-20 00:38:26	None
285	My Houston Rockets have a great chance to win the 2018 NBA 🏆#RunAsOne #HTown https://t.co/r6VabLPMJd	2018-03-20 00:38:36	None
286	La falta que no le pitan a LeBron de tres tiros, a James Harden se las pitan todas	2018-03-20 00:38:46	None
287	Quando o @CP3 diz que vai pagar a multa do seu colega que o defendeu agredindo outro jogador, isso não seria uma es… https://t.co/1bSIfQHKdN	2018-03-20 00:38:59	None
288	@NBATV @HoustonRockets Maybe	2018-03-20 00:39:10	None
289	Lebron should be MVP every year bro it’s so dumb.... you think James Harden is more valuable then this fucking war… https://t.co/2Rbf5ov6Ig	2018-03-20 00:39:32	None
290	He brings that......choking in big games ability (the words I believe he was looking for) https://t.co/F5xpzOs5IA	2018-03-20 00:39:34	None
291	Rockets fans been itching for the Olajuwon-era Rockets for a while now. Not sure if this Harden-CP3-Capela team can… https://t.co/Wi49PTL4Vn	2018-03-20 00:39:44	None
292	If lebron james got the calls James harden gets every night, he’d drop 45 a night	2018-03-20 00:39:45	None
293	@deesnider &amp; David Coverdale , Bon Scott,Joe Elliot, Bruce Dickinson, Paul Rodgers, Ian gillan, Brian Johnson list goes on😂😂	2018-03-20 00:39:52	None
294	If James Harden had pulled that 3 he def would've got the call but on back to back 3s with contact not a whistle blown for Bron smh	2018-03-20 00:39:53	None
295	Wow.  James Harden gets that coal 101/100 times.  #CavsBucks	2018-03-20 00:39:56	None
296	Wow first time to hear Isiah say a goooood word  about CP3!👀👀 #Rockets #CP3 #GameTime https://t.co/Y3jEHyjRdq	2018-03-20 00:40:02	None
297	Whilst james harden gets every foul under the sun lebron cant buy a foul. Fuck these bogus nba refs!	2018-03-20 00:40:05	None
298	@araujo_santos33 Ele ou James Harden pprt	2018-03-20 00:40:08	None
299	@JSmithHTX I'm hoping this is leading to you posting on here more. This is the platform I'm most active on. Even th… https://t.co/nE7h7qGROE	2018-03-20 00:40:13	None
300	Lebron for MVP and if not him James Harden #MVP	2018-03-20 00:40:16	None
301	@HoustonRockets @budweiserusa Pl	2018-03-20 00:40:25	None
302	team with shrek, chris paul, batman, james harden,tyson chandler, and Caleb Barnes	2018-03-20 00:40:25	None
303	@NBA If that was James harden the refs would've gave him extra free throws	2018-03-20 00:40:35	None
304	I know everybody seems to be a James Harden fanboy, but no way LeBron James is not deserving of MVP this year.  Esp… https://t.co/k1eYcx3u7J	2018-03-20 00:40:46	None
305	POD: @ca_rockets joins @BenDuBose from the road to discuss the weekend sweep at New Orleans and Minnesota; the upco… https://t.co/6XWouyC6TE	2018-03-20 00:40:53	None
306	@Luthalegend Nigga what you mean? James harden always gets calls	2018-03-20 00:40:57	None
307	Mvp!! https://t.co/Q4ifoTJX9e	2018-03-20 00:40:58	None
308	I liked a @YouTube video https://t.co/rKdmAKbtR4 Damian Lillard ‘didn’t like’ when Chris Paul scored for no reason in blowout	2018-03-20 00:41:00	None
309	@Travis_Mccaslin @KingJames Yet, James Harden goes to the line as many as 25 times a night	2018-03-20 00:41:03	None
310	@NBATV @HoustonRockets NOTHING he said convinced me they do!	2018-03-20 00:41:10	None
311	@nba @HoustonRockets @JHarden13 yo the league only calls these bullshit throw your hands up/throw body into foul ca… https://t.co/yTdUmi3eM5	2018-03-20 00:41:17	None
312	if joe johnson is ski mask HOF what is chandler parsons?	2018-03-20 00:41:45	None
313	Está bien que le den el MVP a Harden porqué Houston se va a quedar con el mejor récord en la #NBA, pero la temporad… https://t.co/dU2YPKdxgg	2018-03-20 00:42:18	None
314	@ShannonSharpe if james harden was in lebron’s place the greek freak would probably be tossed out of the game by now	2018-03-20 00:42:24	None
315	@MrChuckD @trailblazers @HoustonRockets It’s the regular season let’s relax people. Remeber the hawks a few years b… https://t.co/GwMDbGROFJ	2018-03-20 00:42:43	None
316	No https://t.co/ZaEsVlPt4R	2018-03-20 00:43:06	None
317	Tuesday night’s game, Rockets v. Blazers, will be one of the biggest games of the year in the NBA so far. Get up to… https://t.co/yFWs1q7DSi	2018-03-20 00:43:52	None
318	@CLEsportsTalk If that were James Harden it would’ve been a flagrant 4	2018-03-20 00:43:54	None
319	James Harden drawing a foul https://t.co/stxF2uc9KO	2018-03-20 00:43:58	None
320	How a Paul Pierce/Chris Paul trade in 2005 would've reshaped NBA history - ClutchPoints https://t.co/nYzrZGeMWR	2018-03-20 00:44:03	None
321	@kjnbareports @NBATV @HoustonRockets Jordan had to retired😂😂	2018-03-20 00:44:16	None
322	@NBATV @HoustonRockets No they don't....they are putting too much energy into the season with the 1 spot. ..when pl… https://t.co/fXGwIJFNAJ	2018-03-20 00:44:19	None
323	John Shea, takin' us inside baseball again. https://t.co/w5epvHbQjH	2018-03-20 00:44:46	None
324	James Harden probably gonna win MVP this year, but I swear Lebron damn near deserve it too 😭	2018-03-20 00:44:49	None
325	James Harden is the clear cut MVP. But LeBron, Davis, Westbrook and Lillard are giving it all to clinch a playoff spot for their team	2018-03-20 00:45:42	None
326	What does the rest of the season hold for the #Timberwolves ? #jimmybutler #derekrose #AmericanIdol #BrookLopez… https://t.co/yUUa3umzAf	2018-03-20 00:45:58	None
327	Out of James Harden and LeBron James I think James should be the MVP.	2018-03-20 00:46:02	None
328	Big James Harden guy and I get the hype buuuut, how isn’t lebron the MVP this year? I mean holy shit these last two months have been crazy	2018-03-20 00:47:27	None
329	What does the rest of the year hold for the #Timberwolves?#jimmybutler #derekrose #AmericanIdol #BrookLopez… https://t.co/9HXFUlZU33	2018-03-20 00:47:38	None
330	When Apple tries to explain which is better between iPhone 8+ and iPhone X https://t.co/YKNfBlnvnW	2018-03-20 00:48:02	None
331	Paul G. Complin Memorial Scholarship Recipients - Chris Hey, Dean Kennedy, Tamar Richards-Thomas &amp; Betty-Ann Complin https://t.co/AG7IO979iA	2018-03-20 00:48:18	None
332	比赛开始了 https://t.co/F6X23TzWeE	2018-03-20 00:48:22	None
333	Because he plays soft. https://t.co/GwzpoJINHV	2018-03-20 00:48:34	None
334	Lebron has been on another level since All-Star break. I know James Harden pretty much has MVP sealed but Lebron is… https://t.co/wsGVM2mWvF	2018-03-20 00:48:37	None
335	@celticsblog Bench:KC JonesChris Ford Bill SharmanSatch SandersDave Cowens Paul Silas	2018-03-20 00:48:39	None
336	Lebron could rightfully steal this mvp from James harden	2018-03-20 00:48:45	None
337	@hgomez27 @jorgeamt @TiburcioJ18 @RickyRavelo @z101digital @ZDeportes @sussydeportes @TenchyRod @Orlandomendez7 Cuá… https://t.co/YoEyggMoey	2018-03-20 00:48:48	None
338	he really from Houston https://t.co/kd7TmOYruK	2018-03-20 00:48:48	None
339	Lmaoooo https://t.co/fC1zvhxR91	2018-03-20 00:49:07	None
340	So @Timberwolves found out you push the @HoustonRockets they push back. Lesson to the rest of #NBA @NBA y'all messing with the wrong team.	2018-03-20 00:49:14	None
341	NBA TV -  State Farm's Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!)… https://t.co/ELYF4r1cTb	2018-03-20 00:49:40	None
342	Bruh imagine if Lebrons name was James Harden... he would be at the line every offensive possession and that’s not even an exaggeration	2018-03-20 00:49:54	None
343	I feel so bad for James Harden for having to play in this era. He’s about to miss out on another MVP after another great season	2018-03-20 00:49:59	None
344	@TheRealMissJude Yesss if he could get the james harden treatment he would have a triple dub at halftime every game.	2018-03-20 00:50:14	None
345	Did this just become a State Farm ad? @FlynnMarc @idrathertweet @ashy_but_classy @cliffpaul https://t.co/xpQVPTHE8R	2018-03-20 00:50:22	None
346	@thisdancinghart @dangbenedict @SmilingBenedict Paul McCartney.......Chris Cornell?	2018-03-20 00:50:27	None
347	#NBArank top 10 in alphabetical order (cont’d): Dwight Howard, LeBron James, Kevin Love, Chris Paul, Russell Westbrook	2018-03-20 00:50:28	None
348	I mean I get why James Harden is the front-runner for MVP with the season they’re having, but I don’t see how Lebro… https://t.co/fSgJkhU7de	2018-03-20 00:50:49	None
349	loll buh dawg u reading my mind a...I just was thinking that https://t.co/TUvr70XjLB	2018-03-20 00:50:50	None
350	@TrevoyceNew 😂😂😂 https://t.co/GtOyNnbpql	2018-03-20 00:50:53	None
351	Here’s a mixtape for the 2017-2018 Unanimous MVPThe Revenge of James “The Beard” Harden: https://t.co/bhXfmq6Sw8	2018-03-20 00:51:00	None
352	@LisRey2141992 @Toddkron @tedcruz @ChrisChristie @realDonaldTrump @marcorubio I would say Ted Cruz, Rand Paul, Chri… https://t.co/7fBijv6dDz	2018-03-20 00:51:00	None
353	How the Rockets Can Land LeBron James Without Sacrificing Everything Else https://t.co/JDuASJEC5c #Houston Rockets	2018-03-20 00:51:01	None
354	@joevardon @clevelanddotcom @mcten Is James Harden really a run away MVP? I feel like this race is not really rec… https://t.co/pjAcng7xi8	2018-03-20 00:51:07	None
355	That’s how you know he from Houston https://t.co/zOznd8dHyd	2018-03-20 00:51:19	None
356	Pelicans Coach Alvin Gentry: ‘James Harden is the MVP’ - http://104.131.106.218/2018/03/20/pelicans-coach-alvin-gen… https://t.co/ZIEgNBuJU1	2018-03-20 00:51:32	None
357	Best guard in the NBA, point and shooting https://t.co/toyFcAvFHg	2018-03-20 00:51:54	None
358	fuck james harden. bron for mvp	2018-03-20 00:52:08	None
359	@World_Wide_Wob https://t.co/LsrwyNY5Gq	2018-03-20 00:52:16	None
360	#NowPlaying Joe Johnson-Alright : on https://t.co/bhQ9v3crA3	2018-03-20 00:53:55	None
361	@HoustonRockets gone beat em https://t.co/4xzrM8U0so	2018-03-20 00:54:02	None
362	What Travis should’ve done to Tory https://t.co/PetYIsx3BW	2018-03-20 00:54:28	None
363	MVP: BeardMIP: VicDPOTY: PG ROTY: Big BenCOTY:  Dwayne CaseyEOTY:  Danny Ainge6MOTY: Eric Gordon	2018-03-20 00:54:33	None
364	@abc13houston @HoustonRockets @CP3 Nothin like teammates sticking up for each other!	2018-03-20 00:55:27	None
365	@hgomez27 @jorgeamt @TiburcioJ18 @RickyRavelo @z101digital @ZDeportes @HoustonRockets Tienen lo que se necesita par… https://t.co/8rvg36hg06	2018-03-20 00:55:50	None
366	That’s how it’s supposed to be tho https://t.co/1QDAoL5bIt	2018-03-20 00:56:10	None
367	Give this man more minutes https://t.co/fg7dOOdKP3	2018-03-20 00:56:19	None
368	@HoustonRockets vs @warriors Rockets in game 6	2018-03-20 00:56:23	None
369	Me quedaría con Darren Collison sobre Chris Paul para empezar una franquicia. @FonsNBA está de acuerdo conmigo.	2018-03-20 00:57:03	None
370	@canaldeportv @JHarden13 #NBAenDEPORTV	2018-03-20 00:58:03	None
371	Could we have no fourpeaters for the @NBAFinalsNews? It may not be the @warriors or the @Cavs? @HoustonRockets &amp;… https://t.co/W4vDOqbns4	2018-03-20 00:58:12	None
372	@TeamJuJu @JHarden13	2018-03-20 00:58:33	None
373	#China_News #Science_in_China_News_features #rockets China to develop micro rockets, aiming at huge market… https://t.co/W5XOMHqqd0	2018-03-20 00:59:07	None
374	Alguém pode tirar o prêmio de MVP da temporada de James Harden? https://t.co/H5j6WirQ8T https://t.co/Tw0INwxReF	2018-03-20 00:59:23	None
375	Chris Paul is helping harden get that State Farm bag. I ain’t mad at him. My man handing out assist on and off the court	2018-03-20 00:59:25	None
376	I really like how Chris Paul includes his teammates in the state farm commercials.	2018-03-20 00:59:29	None
377	@SportsCenter https://t.co/LsrwyNY5Gq	2018-03-20 00:59:48	None
378	team with derrick rose, puss n boots, Gavin young, Trey ebert, and james harden,tyson chandler	2018-03-20 01:00:26	None
379	Report: Celtics came close to trading Paul Pierce for Chris Paul in '05 #chronicpain https://t.co/9qcm2pfALx - 🚀 Gr… https://t.co/MlNy0Mzcf8	2018-03-20 01:00:49	None
380	‘James Harden is the MVP’ https://t.co/8QhXcu709V https://t.co/Quq6SFXhsP	2018-03-20 01:01:06	None
381	The Rockets can win a ship this year and plp still hate and sleep. Dude okc almost got thrown out the playoffs spot… https://t.co/zMdpmghSA8	2018-03-20 01:01:09	None
382	Por que o boneco do Kyrie é a cara do Joe Johnson?! em San Antonio, Texas https://t.co/cGiCnZS2s2	2018-03-20 01:01:09	None
383	Dammit Henry! Why you gotta do my #Rockets like that?!? https://t.co/7DIEM8PPyg	2018-03-20 01:01:32	None
384	@GideonPrime James harden gets most of his fts by driving bro	2018-03-20 01:02:31	None
385	Cuando te pones a ver básquet del viejo,ese q trae recuerdos.....mi memoria se retrotrae a personajes como mj,Bird,… https://t.co/RUd9ZVnmg3	2018-03-20 01:02:38	None
386	MVP!!! 🚀🤟🏾 https://t.co/KqAId8RMWw	2018-03-20 01:03:25	None
387	Come watch the Blazers take on the Houston Rockets and go for their 14th win in a row!  Game time - 7:30pm!	2018-03-20 01:03:43	None
388	Come watch the Blazers take on the Houston Rockets and go for their 14th win in a row!  Game time - 7:30pm!	2018-03-20 01:03:43	None
389	Come watch the Blazers take on the Houston Rockets and go for their 14th win in a row!  Game time - 7:30pm!	2018-03-20 01:03:43	None
390	Lebron @ 33 years old-69 games played with 37 MPG-27 PPG on 54% FG 36.8% 3PT-8.6 RPG 9APG 4.3 TOPG-O and D rati… https://t.co/TQhUezvPvl	2018-03-20 01:03:44	None
391	@tsnmike Appreciate your take.  If you are evaluating the offensive skill sets of Michael Jordan vs. James Harden.… https://t.co/d9rV2VOJKN	2018-03-20 01:08:13	None
392	Favorite Throwback colors tbh https://t.co/Vo4PDfWN0s	2018-03-20 01:08:33	None
393	1st Quarter, One Box Video: Oklahoma City Thunder vs. Houston Rockets https://t.co/p5f0myLciB #Houston Rockets	2018-03-20 01:08:41	None
394	Just met @TrevorAriza on vacation in Portland! Vacation made.	2018-03-20 01:08:55	None
395	@BleacherReport They have to get rid of James Harden.	2018-03-20 01:09:30	None
396	@GregAnthony50 @tsnmike Appreciate your take.  If you are evaluating the offensive skill sets of Michael Jordan vs.… https://t.co/0Tj9nGkCST	2018-03-20 01:09:59	None
397	“Trade away James Harden” https://t.co/I91ruddyni	2018-03-20 01:10:05	None
398	James Harden should win MVP this year	2018-03-20 01:10:11	None
399	Another triple double tonight. This tweet still stands. https://t.co/OYN9BgTEPu	2018-03-20 01:10:20	None
400	team with James Harden, dakota thompson, joakim noah, wade carnes, and Damian Bates	2018-03-20 01:10:25	None
401	Inside the NBA - 'Chris Paul can play until he's 40' - Isiah Thomas 3-19-2018 [HD]: https://t.co/LD9Qzgg9WA via @YouTube	2018-03-20 01:10:51	None
402	@Cam_Zodd @BleacherReport With harden &amp; chris paul on his team? Lol that’s unstoppable	2018-03-20 01:10:51	None
403	James Harden was just on #americanidol  😂😂👅	2018-03-20 01:11:02	None
404	Gerald Green ain’t playing wit that nigga https://t.co/NExkQ4U9cZ	2018-03-20 01:11:43	None
405	Watching @Bucks vs. @cavs and @Giannis_An34 is getting the “star treatment” over @KingJames...twice now...what a jo… https://t.co/ALTGyfNlRX	2018-03-20 01:12:04	None
406	@Nashville_Todd @MrChuckD @trailblazers @HoustonRockets U literally can't rig an NBA game...	2018-03-20 01:12:08	None
407	@SethDavisHoops Appreciate your take.  If you are evaluating the offensive skill sets of Michael Jordan vs. James H… https://t.co/Lt7bQcIKto	2018-03-20 01:12:21	None
408	Houston Rockets vs Minnesota Timberwolves Full Game Highlights / March 1... https://t.co/TKoLNOT46l 来自 @YouTube	2018-03-20 01:12:27	None
409	James Harden with such a soulful voice, who knew... #AmericanIdol #Rockets https://t.co/qHTFSZ8TGu	2018-03-20 01:12:46	None
410	@FirstTake @stephenasmith Does anybody when the league blocked the lakers from Chris Paul	2018-03-20 01:12:52	None
411	Ridiculous that however well Lebron plays he is not even going to be considered for MVP. The media is determined to… https://t.co/yAAt0AHx8g	2018-03-20 01:12:52	None
412	Yo @JHarden13 you my guy Odee. But maaan lebron and Russ have 6 more 32 pt triple doubles u gon be in flirtin wit danger.	2018-03-20 01:13:11	None
413	Para un servidor @HoustonRockets https://t.co/CgmwVVgIXE	2018-03-20 01:13:15	None
414	Hello.... What do you think about them #Rockets @THETAMUZA	2018-03-20 01:13:16	None
415	@stephenasmith Appreciate your take.  If you are evaluating the offensive skill sets of Michael Jordan vs. James Ha… https://t.co/Q0PPO2FGGh	2018-03-20 01:13:21	None
416	@CurryFMVPSzn @AxellBronn @BleacherReport James Harden and CP3 am play off ball because they can shoot	2018-03-20 01:13:24	None
417	#Americanidol  This guy is the real deal, could win it all.  Great Donny Hathaway tune and he has the pipes.  Nice,… https://t.co/5tzvLCG37L	2018-03-20 01:13:31	None
418	Folks @JHarden13 just blew it up on @AmericanIdol tonight!@FOX26Houston@DavidNunoABC13@NateGriffFOX26 @NDKalu… https://t.co/GUYTCKew9u	2018-03-20 01:13:40	None
419	If I’m the Rockets I’m not getting rid of James Harden for a 35yr old Lebron idc. https://t.co/6JKM79KT1K	2018-03-20 01:13:47	None
420	??? https://t.co/HNQ7uJMqg5	2018-03-20 01:14:31	None
421	@BleacherReport https://t.co/LsrwyNY5Gq	2018-03-20 01:14:38	None
422	@16__Daniel__16 @JeffreyEnquist @dskjfdjnhsjfj @Awff_Kkilter @utahjazz @spidadmitchell Like Simmons being mentored… https://t.co/mXgjfCxPza	2018-03-20 01:14:54	None
423	I know James Harden been going crazy but this dude is on another lovel . MVP 🐐 https://t.co/8gL3EKblJl	2018-03-20 01:15:17	None
424	lebron podia muito i pro rockets, ia se CABULOSO lebron harden e chris paul jogando juntos nu	2018-03-20 01:15:22	None
425	@1DeepMedia @JHarden13 @AmericanIdol @FOX26Houston @DavidNunoABC13 @NateGriffFOX26 @NDKalu @sportsmediaLM… https://t.co/DVHXZY7pQ0	2018-03-20 01:15:24	None
426	@allday_ajking you must have him confused for James Harden	2018-03-20 01:15:25	None
427	@2kripcity @MrChuckD @trailblazers @HoustonRockets Sure you can give on team all the calls. Call 2 quick bs fouls o… https://t.co/g5MDGzPgMR	2018-03-20 01:15:30	None
428	@1DeepMedia @JHarden13 @AmericanIdol @FOX26Houston @DavidNunoABC13 @NateGriffFOX26 @NDKalu @sportsmediaLM… https://t.co/YAI7UZ6PzW	2018-03-20 01:15:47	None
429	@captainderk @AstrosOfHouston @realMaxFairplay Remember when the #Rockets beat the #Knicks in 94’ for the NBA Champ… https://t.co/6UDryal445	2018-03-20 01:16:19	None
430	but why are you watching that BULLSHIT though? https://t.co/ya7mH0yS1L	2018-03-20 01:16:34	None
431	Trap Tarell - RICEGUM, DDG, LOGAN PAUL, CJ SO COOL, D&amp;B NATION, CHRIS &amp; QUEEN, DISS TRACK (reaction): https://t.co/hE7CzmdU2x via	2018-03-20 01:16:49	None
432	The Houston Rockets Trevor Ariza had a blind fold on during the game.	2018-03-20 01:17:41	None
433	The results are in. In the case of little National Basketball Association @nba, James Harden-you are NOT the MVP.… https://t.co/yVef0Kdx80	2018-03-20 01:17:55	None
434	Do the Houston Rockets have what it takes to win an NBA Championship?: https://t.co/hoHt5ARGbp via @YouTube	2018-03-20 01:18:27	None
435	Somebody fine him again. https://t.co/X9ljaG3oX7	2018-03-20 01:18:39	None
436	D'Antoni: Tucker Deserves All-Defensive Honors https://t.co/rHvMIgeBuO #rockets #nba	2018-03-20 01:18:40	None
437	This is still LeBron James league he could be mvp every year but it’s just not fair for the everybody else. But Jam… https://t.co/3S0LCRnlHU	2018-03-20 01:19:22	None
438	@CP3 you got it	2018-03-20 01:19:32	None
439	@JHarden13 u should get MVP but I wanna ask u a real question if u don't get who would u give it to	2018-03-20 01:19:32	None
440	Bro Harden won’t win the MVP 💔😭 https://t.co/3Ydvumlxe4	2018-03-20 01:20:02	None
441	Quem vai ser o James MVP @jrluxboquinha e @everaldomarques: Lebron ou Harden?	2018-03-20 01:20:07	None
442	@Hoops4Life__ Man Cavs shooter keep getting hit bro bucks can’t score so the ref bailing them out ever chance they… https://t.co/Eug7BJBQ4T	2018-03-20 01:20:21	None
443	Yea good luck with that Houston https://t.co/Vycnv758W5	2018-03-20 01:21:37	None
444	Blazers Streak Will End Tomorrow By The @HoustonRockets Like https://t.co/UetnYjyiM8	2018-03-20 01:22:04	None
445	@nikojoness harden has chris paul avg 19, 6, &amp; 8 &amp; he has clint capela avg 15 &amp; 11🤦🏽‍♂️	2018-03-20 01:22:13	None
446	@FlyByKnite How are Chris Paul and Blake Griffin doing...Oh wait	2018-03-20 01:22:38	None
447	Chris Paul 🔥🔥🔥🔥 https://t.co/bUD6n2buA9	2018-03-20 01:23:15	None
448	@1DeepMedia @JHarden13 @AmericanIdol @FOX26Houston @DavidNunoABC13 @NateGriffFOX26 @NDKalu @sportsmediaLM… https://t.co/hqKttRHUAT	2018-03-20 01:23:23	None
449	Heat running the exact Mike D'antoni offense with no D. Pat Riley must be cringing lol	2018-03-20 01:23:39	None
450	@FlyByKnite How is Chris Paul and Blake Griffin doing...Oh wait	2018-03-20 01:23:40	None
451	Spurs vs warriors but you know I’m supporting the gang 🤘🏻😈 @HoustonRockets @JHarden13 https://t.co/qxz2iN7QYE	2018-03-20 01:24:03	None
452	Eu bem queria o Belinelli em vez do Joe Johnson	2018-03-20 01:24:13	None
453	@nikojoness bru whattt? chris paul is one of the best pgs in the league, especially at passing. so tell me how their points gon drop	2018-03-20 01:24:20	None
454	#nba is for James's....@jharden13@kingjames https://t.co/gQkwW9P2S8	2018-03-20 01:25:09	None
455	@FlyByKnite How are Chris Paul and Blake Griffin doing...Oh wait	2018-03-20 01:25:29	None
